Date,Retailer,Company,Margin,Amount
1/24/2020,Cash,OrionVolt Systems,93.84,397.30
1/24/2020,Cash,OrionVolt Systems,342.24,606.00
1/26/2020,ElectroVision,SupraVolt Manufacturing,37.56,195.60
1/26/2020,ElectroVision,SupraVolt Manufacturing,104.00,691.00
1/26/2020,ElectroVision,SupraVolt Manufacturing,75.40,525.20
1/26/2020,ElectroVision,SupraVolt Manufacturing,143.98,1110.20
1/26/2020,ElectroVision,SupraVolt Manufacturing,40.96,261.20
1/26/2020,VoltCraft,SupraVolt Manufacturing,61.41,489.80
1/26/2020,VoltCraft,SupraVolt Manufacturing,41.88,292.80
1/26/2020,VoltCraft,SupraVolt Manufacturing,45.96,268.20
1/26/2020,ElectroFlow,SupraVolt Manufacturing,195.93,1081.15
1/26/2020,ElectroFlow,SupraVolt Manufacturing,45.69,1042.09
1/26/2020,ElectroFlow,SupraVolt Manufacturing,81.52,952.30
1/26/2020,ElectroFlow,SupraVolt Manufacturing,79.61,905.89
1/26/2020,ElectroFlow,OrionVolt Systems,93.45,1241.84
1/26/2020,ElectroFlow,OrionVolt Systems,84.26,1003.92
1/26/2020,ElectroFlow,OrionVolt Systems,127.42,1008.00
1/27/2020,PowerSphere,Others,559.54,3138.00
1/27/2020,PowerSphere,Others,299.78,1677.00
1/27/2020,PowerSphere,Others,423.53,2388.00
1/27/2020,PowerSphere,SupraVolt Manufacturing,273.64,1172.67
1/27/2020,PowerSphere,SupraVolt Manufacturing,698.85,1752.44
1/27/2020,PowerSphere,SupraVolt Manufacturing,446.31,1264.17
1/27/2020,PowerSphere,SupraVolt Manufacturing,1261.46,3040.07
1/27/2020,PowerSphere,SupraVolt Manufacturing,367.35,848.52
1/27/2020,PowerSphere,SupraVolt Manufacturing,226.01,771.00
1/27/2020,PowerSphere,SupraVolt Manufacturing,296.33,766.88
1/27/2020,PowerSphere,SupraVolt Manufacturing,75.63,578.00
1/27/2020,PowerSphere,OrionVolt Systems,490.67,2233.95
1/27/2020,PowerSphere,OrionVolt Systems,42.38,359.24
1/27/2020,PowerSphere,OrionVolt Systems,500.64,2674.00
1/27/2020,PowerSphere,OrionVolt Systems,262.85,1942.00
1/27/2020,PowerSphere,OrionVolt Systems,264.63,1937.00
1/27/2020,PowerSphere,OrionVolt Systems,263.20,1940.00
1/27/2020,PowerSphere,OrionVolt Systems,150.49,946.40
1/27/2020,PowerSphere,OrionVolt Systems,105.51,986.20
1/27/2020,PowerSphere,OrionVolt Systems,663.23,2084.60
1/27/2020,Cash,PowerShakti Engineering,18.81,302.00
1/27/2020,Cash,OrionVolt Systems,315.28,792.00
1/29/2020,PulseCraft Depot,ZenithWeld Electric,643.50,700.00
1/17/2020,PulseCraft Depot,ApexVolt Industries,17.03,63.00
1/17/2020,PulseCraft Depot,ApexVolt Industries,8.82,33.00
1/17/2020,PulseCraft Depot,ApexCraft Electric,45.40,213.60
1/17/2020,PulseCraft Depot,BharatElectra Works,27.70,124.00
1/17/2020,PulseCraft Depot,OrionVolt Systems,25.23,36.00
1/17/2020,PulseCraft Depot,OrionVolt Systems,32.47,211.00
1/21/2020,Cash,BharatElectra Works,3432.91,105378.60
1/21/2020,Cash,BharatElectra Works,1540.22,46319.00
1/21/2020,Cash,BharatElectra Works,4951.08,149533.00
1/24/2020,Cash,BharatElectra Works,-11.42,1099.64
1/24/2020,Cash,BharatElectra Works,57.87,1496.50
1/24/2020,PulseCraft Depot,VoltIndus Fabrications,50.30,187.00
1/24/2020,PulseCraft Depot,SupraVolt Manufacturing,25.35,61.00
1/24/2020,Cash,BharatElectra Works,257.33,7988.16
1/24/2020,Cash,SupraVolt Manufacturing,114.63,211.00
1/25/2020,PulseCraft Depot,HavellCore Technologies,13.38,51.40
1/25/2020,PulseCraft Depot,BharatElectra Works,58.40,236.00
1/25/2020,PulseCraft Depot,SupraVolt Manufacturing,22.22,69.00
1/25/2020,PulseCraft Depot,ElectroZenith Works,14.35,54.20
1/24/2020,Cash,Others,26.37,74.00
1/28/2020,BrightEnergy,ApexCraft Electric,1827.79,22475.48
1/28/2020,BrightEnergy,ApexCraft Electric,490.13,6035.88
1/28/2020,BrightEnergy,ApexCraft Electric,676.49,8316.18
1/28/2020,BrightEnergy,ApexCraft Electric,1080.89,13208.52
1/30/2020,PowerNexus,AnchorVolt Industries,791.32,2466.37
1/30/2020,PowerNexus,AnchorVolt Industries,159.71,1168.00
1/30/2020,PowerNexus,AnchorVolt Industries,921.23,5891.50
1/30/2020,PowerNexus,AnchorVolt Industries,480.37,2550.00
1/30/2020,PowerNexus,AnchorVolt Industries,145.07,1297.60
1/30/2020,PowerNexus,AnchorVolt Industries,172.94,1335.40
1/30/2020,PowerNexus,AnchorVolt Industries,203.19,1413.40
1/30/2020,PowerNexus,AnchorVolt Industries,821.64,2186.10
1/30/2020,PowerNexus,AnchorVolt Industries,321.81,1771.00
1/30/2020,PowerNexus,AnchorVolt Industries,235.10,2036.10
1/30/2020,PowerNexus,AnchorVolt Industries,467.13,2509.50
1/30/2020,PowerNexus,AnchorVolt Industries,289.96,1208.20
1/30/2020,PowerNexus,AnchorVolt Industries,414.49,2769.60
1/30/2020,PowerNexus,AnchorVolt Industries,319.89,2954.40
1/30/2020,PowerNexus,AnchorVolt Industries,153.83,1029.40
1/30/2020,PowerNexus,NexaGrid Solutions,338.20,3427.59
1/30/2020,PowerNexus,OrionVolt Systems,402.33,667.50
1/30/2020,PowerNexus,FusionAnchor Technologies,520.27,4461.50
1/30/2020,PowerNexus,FusionAnchor Technologies,248.69,2132.13
1/30/2020,PowerNexus,FusionAnchor Technologies,189.81,1626.64
1/30/2020,PowerNexus,FusionAnchor Technologies,234.39,1983.48
1/30/2020,PowerNexus,FusionAnchor Technologies,283.71,2440.45
1/30/2020,PowerNexus,FusionAnchor Technologies,440.09,3784.42
1/30/2020,Cash,BharatElectra Works,468.45,4817.78
1/30/2020,Cash,BharatElectra Works,668.36,7414.84
1/30/2020,ElectroVault,AnchorVolt Industries,920.91,2587.41
1/30/2020,ElectroVault,AnchorVolt Industries,160.67,1161.00
1/30/2020,ElectroVault,AnchorVolt Industries,142.03,1299.60
1/30/2020,ElectroVault,AnchorVolt Industries,261.00,2316.00
1/30/2020,ElectroVault,AnchorVolt Industries,87.62,658.50
1/30/2020,ElectroVault,SupraVolt Manufacturing,230.43,674.79
1/30/2020,ElectroVault,OrionVolt Systems,105.47,995.20
1/30/2020,ElectroVault,OrionVolt Systems,131.99,597.00
1/30/2020,ElectroVault,OrionVolt Systems,168.17,894.00
1/30/2020,ElectroLink,SupraVolt Manufacturing,552.29,2339.36
1/30/2020,ElectroLink,SupraVolt Manufacturing,688.92,1759.44
1/30/2020,ElectroLink,SupraVolt Manufacturing,880.62,2521.33
1/30/2020,ElectroLink,SupraVolt Manufacturing,252.55,1069.96
1/30/2020,ElectroLink,SupraVolt Manufacturing,5034.81,12141.29
1/30/2020,ElectroLink,SupraVolt Manufacturing,1832.74,4216.60
1/30/2020,ElectroLink,SupraVolt Manufacturing,872.69,1685.04
1/30/2020,ElectroLink,SupraVolt Manufacturing,336.78,1439.67
1/30/2020,ElectroLink,SupraVolt Manufacturing,1470.65,3825.42
1/30/2020,ElectroLink,SupraVolt Manufacturing,738.11,2204.55
1/29/2020,Cash,ApexVolt Industries,36.54,215.00
1/29/2020,Cash,ApexVolt Industries,36.67,130.00
1/29/2020,Cash,HavellCore Technologies,7.64,30.20
1/29/2020,Cash,ApexCraft Electric,42.04,126.60
1/29/2020,Cash,OrionVolt Systems,62.17,124.60
1/29/2020,Cash,HavellCore Technologies,14.38,69.00
1/29/2020,Cash,FusionAnchor Technologies,36.93,151.24
1/29/2020,PulseCraft Depot,DynoGrid Industries,20.04,561.00
1/29/2020,PulseCraft Depot,Others,56.59,161.20
1/29/2020,PulseCraft Depot,HavellCore Technologies,8.69,25.20
1/29/2020,PulseCraft Depot,Others,11.30,32.00
1/28/2020,Cash,OrionVolt Systems,318.12,1100.00
1/28/2020,ElectroVault,AnchorVolt Industries,305.00,1966.50
1/28/2020,ElectroVault,AnchorVolt Industries,526.93,3819.50
1/28/2020,ElectroVault,AnchorVolt Industries,103.58,710.70
1/28/2020,ElectroVault,AnchorVolt Industries,169.41,891.50
1/28/2020,ElectroVault,AnchorVolt Industries,475.91,2511.50
1/28/2020,ElectroVault,AnchorVolt Industries,204.73,1380.30
1/28/2020,ElectroVault,AnchorVolt Industries,317.81,2948.40
1/28/2020,ElectroVault,AnchorVolt Industries,204.06,1638.25
1/28/2020,ElectroVault,AnchorVolt Industries,154.81,1019.40
1/28/2020,ElectroVault,AnchorVolt Industries,902.37,2604.22
1/28/2020,ElectroVault,SupraVolt Manufacturing,881.56,2526.33
1/28/2020,ElectroVault,OrionVolt Systems,791.63,1322.00
1/26/2020,PulseCraft Depot,ApexCraft Electric,39.26,138.40
1/26/2020,PulseCraft Depot,NexaVolt Engineering,12.40,43.00
1/26/2020,PulseCraft Depot,AnchorGrid Works,47.50,60.00
1/26/2020,PulseCraft Depot,BharatElectra Works,29.70,124.00
1/26/2020,PulseCraft Depot,BharatElectra Works,5.40,275.00
1/26/2020,PulseCraft Depot,SupraVolt Manufacturing,30.66,81.00
1/26/2020,PulseCraft Depot,OrionVolt Systems,14.84,48.00
2/1/2020,ElectroFlow,ApexCraft Electric,111.68,2413.73
2/1/2020,ElectroFlow,ApexCraft Electric,228.62,3736.26
2/1/2020,ElectroFlow,ApexCraft Electric,355.66,5763.45
2/1/2020,PulseCraft Depot,ApexVolt Industries,25.67,161.00
2/1/2020,PulseCraft Depot,ApexVolt Industries,157.10,174.00
2/1/2020,PulseCraft Depot,ApexVolt Industries,119.87,757.00
2/1/2020,PulseCraft Depot,DynoAnchor Works,7.18,18.90
2/3/2020,PulseCraft Depot,ApexVolt Industries,88.00,98.00
2/3/2020,PulseCraft Depot,Others,28.80,58.00
2/3/2020,PulseCraft Depot,DynoAnchor Works,10.12,22.00
2/3/2020,PulseCraft Depot,SupraVolt Manufacturing,27.94,29.30
2/3/2020,PulseCraft Depot,SupraVolt Manufacturing,12.49,45.50
2/3/2020,PulseCraft Depot,SupraVolt Manufacturing,12.59,80.80
2/3/2020,PulseCraft Depot,OrionVolt Systems,19.00,36.60
2/3/2020,PulseCraft Depot,OrionVolt Systems,52.71,91.00
2/3/2020,PulseCraft Depot,OrionVolt Systems,78.92,294.00
2/3/2020,ElectroEmpire,AnchorVolt Industries,91.78,742.50
2/3/2020,ElectroEmpire,SupraVolt Manufacturing,70.65,551.00
2/3/2020,ElectroEmpire,SupraVolt Manufacturing,1265.55,3036.07
2/3/2020,ElectroEmpire,SupraVolt Manufacturing,720.15,2122.91
2/3/2020,ElectroEmpire,SupraVolt Manufacturing,716.15,2116.91
2/3/2020,ElectroEmpire,SupraVolt Manufacturing,718.15,2125.91
2/3/2020,ElectroEmpire,OrionVolt Systems,289.85,549.50
2/3/2020,ElectroEmpire,OrionVolt Systems,316.52,1953.50
2/3/2020,ElectroEmpire,OrionVolt Systems,404.79,2182.60
2/3/2020,Cash,Others,126.94,304.50
2/3/2020,Cash,DynoAnchor Works,7.82,62.50
2/3/2020,Cash,BharatElectra Works,475.47,4815.78
2/3/2020,Cash,BharatElectra Works,195.63,2330.68
2/3/2020,Cash,BharatElectra Works,341.18,3703.42
2/3/2020,Cash,BharatElectra Works,548.70,5721.48
1/31/2020,ElectroMotive,SupraVolt Manufacturing,1712.52,4392.10
1/31/2020,ElectroMotive,SupraVolt Manufacturing,1841.47,4212.60
1/31/2020,ElectroMotive,SupraVolt Manufacturing,2.01,3.01
2/3/2020,WattMaster,ZenithWeld Electric,3852.84,4149.88
2/3/2020,WattMaster,SupraVolt Manufacturing,126.79,959.60
2/3/2020,WattMaster,SupraVolt Manufacturing,27.56,196.60
2/3/2020,WattMaster,SupraVolt Manufacturing,155.77,1031.40
2/3/2020,WattMaster,SupraVolt Manufacturing,73.98,554.60
2/3/2020,WattMaster,SupraVolt Manufacturing,256.97,1131.00
2/3/2020,WattMaster,SupraVolt Manufacturing,125.77,984.00
2/3/2020,PowerNode,AnchorVolt Industries,91.80,735.50
2/3/2020,PowerNode,AnchorVolt Industries,527.22,3825.50
2/3/2020,PowerNode,AnchorVolt Industries,241.22,2035.10
2/3/2020,PowerNode,AnchorVolt Industries,467.26,2502.50
2/3/2020,PowerNode,AnchorVolt Industries,211.32,1378.30
2/4/2020,ElectroSphere,AnchorVolt Industries,922.09,2601.87
2/4/2020,ElectroSphere,AnchorVolt Industries,78.51,749.00
2/4/2020,ElectroSphere,SupraVolt Manufacturing,677.87,1753.44
2/4/2020,ElectroSphere,SupraVolt Manufacturing,882.63,2527.33
2/4/2020,ElectroSphere,SupraVolt Manufacturing,232.46,668.79
2/4/2020,ElectroSphere,SupraVolt Manufacturing,2514.93,6078.14
2/4/2020,ElectroSphere,SupraVolt Manufacturing,924.88,2107.30
2/4/2020,ElectroSphere,SupraVolt Manufacturing,591.05,3862.00
2/4/2020,ElectroSphere,SupraVolt Manufacturing,872.71,1692.04
2/4/2020,ElectroSphere,SupraVolt Manufacturing,586.66,1533.76
2/4/2020,ElectroSphere,SupraVolt Manufacturing,737.11,2191.55
2/4/2020,ElectroLink,OrionVolt Systems,953.13,2772.12
2/4/2020,ElectroVault,AnchorVolt Industries,923.30,2595.22
2/4/2020,ElectroVault,AnchorVolt Industries,618.11,3937.00
2/4/2020,ElectroVault,AnchorVolt Industries,707.50,3811.50
2/4/2020,ElectroVault,AnchorVolt Industries,142.06,1299.60
2/4/2020,ElectroVault,AnchorVolt Industries,99.59,709.70
2/4/2020,ElectroVault,AnchorVolt Industries,125.45,794.40
2/4/2020,ElectroVault,AnchorVolt Industries,242.08,2030.10
2/4/2020,ElectroVault,AnchorVolt Industries,464.09,2513.50
2/4/2020,ElectroVault,AnchorVolt Industries,204.23,1391.30
2/4/2020,ElectroVault,AnchorVolt Industries,162.43,1473.70
2/4/2020,ElectroVault,AnchorVolt Industries,146.82,1030.40
2/4/2020,ElectroVault,AnchorVolt Industries,907.40,2597.22
2/4/2020,ElectroVault,AnchorVolt Industries,147.94,1093.40
2/4/2020,ElectroVault,ApexCraft Electric,396.09,2468.30
2/4/2020,ElectroVault,ApexCraft Electric,269.75,3728.30
2/4/2020,ElectroVault,ApexCraft Electric,345.97,5598.62
2/4/2020,ElectroVault,ApexCraft Electric,781.68,8921.46
2/4/2020,ElectroVault,ElectroAnchor Systems,226.45,1341.64
2/4/2020,ElectroVault,SupraVolt Manufacturing,62.12,392.20
2/4/2020,ElectroVault,SupraVolt Manufacturing,144.98,1110.20
2/4/2020,ElectroVault,SupraVolt Manufacturing,77.92,522.40
2/4/2020,ElectroVault,SupraVolt Manufacturing,49.84,345.80
2/4/2020,ElectroVault,SupraVolt Manufacturing,734.07,2195.55
2/4/2020,ElectroVault,OrionVolt Systems,234.63,1666.00
2/4/2020,ElectroVault,OrionVolt Systems,180.99,458.88
2/4/2020,ElectroVault,OrionVolt Systems,282.81,888.60
2/6/2020,Cash,DynoAnchor Works,10.98,80.40
2/6/2020,Cash,BharatElectra Works,94.78,1222.26
2/6/2020,Cash,BharatElectra Works,404.78,4750.03
2/6/2020,Cash,BharatElectra Works,156.95,2297.56
2/6/2020,Cash,BharatElectra Works,858.54,10959.54
2/6/2020,Cash,BharatElectra Works,482.17,5634.92
2/7/2020,VoltVille,AnchorVolt Industries,56.16,446.21
2/7/2020,VoltVille,SupraVolt Manufacturing,116.87,779.00
2/7/2020,Cash,AnchorVolt Industries,261.63,1448.50
2/7/2020,Cash,AnchorVolt Industries,34.80,128.00
2/7/2020,Cash,HavellCore Technologies,15.63,30.64
2/7/2020,Cash,HavellCore Technologies,69.07,109.04
2/7/2020,Cash,HavellCore Technologies,10.27,28.32
2/7/2020,Cash,DynoAnchor Works,10.98,79.40
2/7/2020,Cash,BharatElectra Works,90.78,1228.26
2/7/2020,Cash,BharatElectra Works,413.77,4758.03
2/7/2020,Cash,BharatElectra Works,156.94,2286.56
2/7/2020,Cash,BharatElectra Works,579.35,7310.03
2/7/2020,Cash,BharatElectra Works,398.80,4962.40
2/7/2020,Cash,OrionVolt Systems,264.46,491.20
2/7/2020,Cash,OrionVolt Systems,360.60,743.00
2/8/2020,ElectroSphere,AnchorVolt Industries,1047.00,7281.00
2/8/2020,ElectroSphere,AnchorVolt Industries,213.74,1486.00
2/8/2020,ElectroSphere,AnchorVolt Industries,683.73,2611.00
2/8/2020,ElectroSphere,AnchorVolt Industries,1095.22,7798.00
2/8/2020,ElectroSphere,AnchorVolt Industries,1255.22,8914.00
2/8/2020,ElectroSphere,AnchorVolt Industries,258.41,1784.80
2/8/2020,ElectroSphere,AnchorVolt Industries,255.41,1789.80
2/8/2020,ElectroSphere,AnchorVolt Industries,109.87,746.00
2/8/2020,ElectroSphere,AnchorVolt Industries,215.74,1495.00
2/8/2020,ElectroSphere,AnchorVolt Industries,171.40,1196.20
2/8/2020,ElectroSphere,AnchorVolt Industries,146.47,1051.80
2/8/2020,ElectroSphere,AnchorVolt Industries,297.94,2081.60
2/8/2020,ElectroSphere,AnchorVolt Industries,182.67,1275.40
2/8/2020,ElectroSphere,AnchorVolt Industries,534.01,3790.20
2/8/2020,ElectroSphere,AnchorVolt Industries,825.00,4454.00
2/8/2020,ElectroSphere,AnchorVolt Industries,600.07,1708.60
2/8/2020,ElectroSphere,AnchorVolt Industries,726.21,5126.80
2/8/2020,ElectroSphere,AnchorVolt Industries,319.74,2234.00
2/8/2020,ElectroSphere,AnchorVolt Industries,937.22,6682.00
2/8/2020,ElectroSphere,AnchorVolt Industries,157.00,1118.00
2/8/2020,ElectroSphere,AnchorVolt Industries,478.14,3424.20
2/8/2020,ElectroSphere,AnchorVolt Industries,695.62,4901.20
2/8/2020,ElectroSphere,AnchorVolt Industries,276.21,1929.20
2/7/2020,CurrentControl,SupraVolt Manufacturing,16.95,198.00
2/7/2020,CurrentControl,OrionVolt Systems,133.99,597.00
2/7/2020,CurrentControl,FusionAnchor Technologies,120.18,976.34
2/7/2020,CurrentControl,FusionAnchor Technologies,122.03,1000.12
2/7/2020,CurrentControl,FusionAnchor Technologies,80.88,619.58
2/7/2020,CurrentControl,FusionAnchor Technologies,176.91,1494.76
2/7/2020,CurrentControl,FusionAnchor Technologies,242.93,2093.42
2/7/2020,CurrentControl,FusionAnchor Technologies,272.36,2353.16
2/8/2020,Cash,ApexCraft Electric,121.75,460.00
2/7/2020,PulseCraft Depot,Others,16.31,170.60
2/7/2020,PulseCraft Depot,AnchorGrid Works,46.50,61.00
2/7/2020,PulseCraft Depot,BharatElectra Works,11.89,105.00
2/7/2020,Cash,BharatElectra Works,43.18,555.00
2/7/2020,PulseCraft Depot,DynoAnchor Works,13.31,108.20
2/7/2020,PulseCraft Depot,Others,40.71,542.00
2/7/2020,PulseCraft Depot,Others,1159.13,7226.24
2/7/2020,PulseCraft Depot,OrionVolt Systems,69.44,266.00
2/7/2020,PulseCraft Depot,FusionAnchor Technologies,164.45,558.82
2/5/2020,ElectroMotive,AnchorVolt Industries,1044.99,8414.00
2/5/2020,ElectroMotive,AnchorVolt Industries,249.34,1780.80
2/5/2020,ElectroMotive,AnchorVolt Industries,1367.46,5204.00
2/5/2020,ElectroMotive,AnchorVolt Industries,256.41,1792.80
2/5/2020,ElectroMotive,AnchorVolt Industries,280.14,1936.20
2/5/2020,ElectroMotive,AnchorVolt Industries,109.87,756.00
2/5/2020,ElectroMotive,AnchorVolt Industries,216.74,1494.00
2/5/2020,ElectroMotive,AnchorVolt Industries,147.47,1042.80
2/5/2020,ElectroMotive,AnchorVolt Industries,177.67,1270.40
2/5/2020,ElectroMotive,AnchorVolt Industries,-98.16,5573.00
2/5/2020,ElectroMotive,AnchorVolt Industries,1185.14,3414.20
2/5/2020,ElectroMotive,AnchorVolt Industries,627.48,4452.00
2/5/2020,ElectroMotive,AnchorVolt Industries,235.00,1680.50
2/5/2020,ElectroMotive,AnchorVolt Industries,0.01,13.01
2/5/2020,ElectroMotive,AnchorVolt Industries,292.94,2082.60
2/5/2020,ElectroMotive,AnchorVolt Industries,291.81,2047.50
2/5/2020,ElectroMotive,AnchorVolt Industries,4.01,11.01
2/5/2020,ElectroMotive,AnchorVolt Industries,5.01,11.01
2/5/2020,ElectroMotive,AnchorVolt Industries,6.01,9.01
2/8/2020,PulseCraft Depot,BharatElectra Works,51.10,309.00
2/8/2020,PulseCraft Depot,BharatElectra Works,122.50,1092.00
2/8/2020,VoltEmpire,SupraVolt Manufacturing,282.62,1166.67
2/8/2020,VoltEmpire,SupraVolt Manufacturing,679.84,1752.44
2/8/2020,VoltEmpire,SupraVolt Manufacturing,242.64,981.90
2/8/2020,VoltEmpire,SupraVolt Manufacturing,444.30,1270.17
2/8/2020,VoltEmpire,SupraVolt Manufacturing,167.87,678.02
2/8/2020,VoltEmpire,SupraVolt Manufacturing,106.96,419.65
2/8/2020,VoltEmpire,SupraVolt Manufacturing,134.27,538.98
2/8/2020,VoltEmpire,SupraVolt Manufacturing,1266.42,3046.07
2/8/2020,VoltEmpire,SupraVolt Manufacturing,551.51,1273.78
2/8/2020,VoltEmpire,SupraVolt Manufacturing,302.50,1936.00
2/8/2020,VoltEmpire,SupraVolt Manufacturing,435.34,845.52
2/8/2020,VoltEmpire,SupraVolt Manufacturing,168.38,714.33
2/8/2020,VoltEmpire,SupraVolt Manufacturing,215.50,905.69
2/8/2020,VoltEmpire,SupraVolt Manufacturing,294.32,773.88
2/8/2020,VoltEmpire,SupraVolt Manufacturing,720.06,2119.91
2/8/2020,VoltEmpire,OrionVolt Systems,347.08,608.00
2/7/2020,Cash,BharatElectra Works,51.42,371.99
2/5/2020,WattZone,AnchorVolt Industries,529.00,4200.00
2/5/2020,WattZone,AnchorVolt Industries,162.74,1686.00
2/5/2020,WattZone,AnchorVolt Industries,1084.45,4914.00
2/5/2020,WattZone,AnchorVolt Industries,159.81,1682.00
2/5/2020,WattZone,AnchorVolt Industries,347.48,3647.00
2/5/2020,WattZone,AnchorVolt Industries,66.87,706.00
2/5/2020,WattZone,AnchorVolt Industries,137.74,1402.00
2/5/2020,WattZone,AnchorVolt Industries,99.87,983.00
2/5/2020,WattZone,AnchorVolt Industries,112.37,1193.00
2/5/2020,WattZone,AnchorVolt Industries,-383.66,5253.00
2/5/2020,WattZone,AnchorVolt Industries,1003.74,3226.00
2/5/2020,WattZone,AnchorVolt Industries,393.48,4206.00
2/5/2020,WattZone,AnchorVolt Industries,148.25,1580.00
2/5/2020,WattZone,AnchorVolt Industries,2.01,7.01
2/5/2020,WattZone,AnchorVolt Industries,184.74,1966.00
2/5/2020,WattZone,AnchorVolt Industries,8.01,14.01
2/5/2020,WattZone,AnchorVolt Industries,2.01,2.01
2/5/2020,WattZone,AnchorVolt Industries,7.01,7.01
2/5/2020,PowerPulse,AnchorVolt Industries,1043.07,8409.00
2/5/2020,PowerPulse,AnchorVolt Industries,1362.50,5197.00
2/5/2020,PowerPulse,AnchorVolt Industries,2425.30,8916.00
2/5/2020,PowerPulse,AnchorVolt Industries,249.42,1794.80
2/5/2020,PowerPulse,AnchorVolt Industries,393.70,2784.50
2/5/2020,PowerPulse,AnchorVolt Industries,271.15,1932.20
2/5/2020,PowerPulse,AnchorVolt Industries,107.87,748.00
2/5/2020,PowerPulse,AnchorVolt Industries,194.08,1349.60
2/5/2020,PowerPulse,AnchorVolt Industries,211.75,1495.00
2/5/2020,PowerPulse,AnchorVolt Industries,151.48,1042.80
2/5/2020,PowerPulse,AnchorVolt Industries,256.48,1792.80
2/5/2020,PowerPulse,AnchorVolt Industries,186.68,1264.40
2/5/2020,PowerPulse,AnchorVolt Industries,311.75,2235.00
2/5/2020,PowerPulse,AnchorVolt Industries,-96.10,5579.00
2/5/2020,PowerPulse,AnchorVolt Industries,1184.17,3420.20
2/5/2020,PowerPulse,AnchorVolt Industries,1866.73,5792.60
2/5/2020,PowerPulse,AnchorVolt Industries,633.52,4452.00
2/5/2020,PowerPulse,AnchorVolt Industries,941.27,6680.00
2/5/2020,PowerPulse,AnchorVolt Industries,235.01,1673.50
2/5/2020,PowerPulse,AnchorVolt Industries,8.01,9.01
